Landtagswahl 2023; Wahldatum: 2023-10-08; Stand: 09.10.2023 02:49:03
Gebietsschlüssel;Gebietsbezeichnung;Gebietstyp;Wahlbezirksnummer;Wahllokal;Wahlberechtigte;Wahlberechtigte ohne Sperrvermerk;Wahlberechtigte mit Sperrvermerk;Wahlberechtigte nach §12a(2) LWO;Wählerinnen und Wähler;Wählerinnen und Wähler mit Wahlschein;Wahlbeteiligung;Berechnungsmethode;ungültige Wahlkreisstimmen;gültige Wahlkreisstimmen;ungültige Wahlkreisstimmen (%);gültige Wahlkreisstimmen (%);CDU Wahlkreisstimmen;GRÜNE Wahlkreisstimmen;SPD Wahlkreisstimmen;AfD Wahlkreisstimmen;FDP Wahlkreisstimmen;DIE LINKE Wahlkreisstimmen;FREIE WÄHLER Wahlkreisstimmen;Tierschutzpartei Wahlkreisstimmen;Die PARTEI Wahlkreisstimmen;PIRATEN Wahlkreisstimmen;ÖDP Wahlkreisstimmen;Verjüngungsforschung Wahlkreisstimmen;V-Partei³ Wahlkreisstimmen;PdH Wahlkreisstimmen;ABG Wahlkreisstimmen;APPD Wahlkreisstimmen;dieBasis Wahlkreisstimmen;DKP Wahlkreisstimmen;DIE NEUE MITTE Wahlkreisstimmen;Volt Wahlkreisstimmen;KLIMALISTE WÄHLERL. Wahlkreisstimmen;Bündnis C Wahlkreisstimmen;WDMR Wahlkreisstimmen;BUNDESPA. KLIMALISTE Wahlkreisstimmen;MERA25 Wahlkreisstimmen;NEV Wahlkreisstimmen;PP Wahlkreisstimmen;SGV Wahlkreisstimmen;Solibew Wahlkreisstimmen;CDU Wahlkreisstimmen (%);GRÜNE Wahlkreisstimmen (%);SPD Wahlkreisstimmen (%);AfD Wahlkreisstimmen (%);FDP Wahlkreisstimmen (%);DIE LINKE Wahlkreisstimmen (%);FREIE WÄHLER Wahlkreisstimmen (%);Tierschutzpartei Wahlkreisstimmen (%);Die PARTEI Wahlkreisstimmen (%);PIRATEN Wahlkreisstimmen (%);ÖDP Wahlkreisstimmen (%);Verjüngungsforschung Wahlkreisstimmen (%);V-Partei³ Wahlkreisstimmen (%);PdH Wahlkreisstimmen (%);ABG Wahlkreisstimmen (%);APPD Wahlkreisstimmen (%);dieBasis Wahlkreisstimmen (%);DKP Wahlkreisstimmen (%);DIE NEUE MITTE Wahlkreisstimmen (%);Volt Wahlkreisstimmen (%);KLIMALISTE WÄHLERL. Wahlkreisstimmen (%);Bündnis C Wahlkreisstimmen (%);WDMR Wahlkreisstimmen (%);BUNDESPA. KLIMALISTE Wahlkreisstimmen (%);MERA25 Wahlkreisstimmen (%);NEV Wahlkreisstimmen (%);PP Wahlkreisstimmen (%);SGV Wahlkreisstimmen (%);Solibew Wahlkreisstimmen (%);ungültige Landesstimmen;gültige Landesstimmen;ungültige Landesstimmen (%);gültige Landesstimmen (%);CDU Landesstimmen;GRÜNE Landesstimmen;SPD Landesstimmen;AfD Landesstimmen;FDP Landesstimmen;DIE LINKE Landesstimmen;FREIE WÄHLER Landesstimmen;Tierschutzpartei Landesstimmen;Die PARTEI Landesstimmen;PIRATEN Landesstimmen;ÖDP Landesstimmen;Verjüngungsforschung Landesstimmen;V-Partei³ Landesstimmen;PdH Landesstimmen;ABG Landesstimmen;APPD Landesstimmen;dieBasis Landesstimmen;DKP Landesstimmen;DIE NEUE MITTE Landesstimmen;Volt Landesstimmen;KLIMALISTE WÄHLERL. Landesstimmen;Bündnis C Landesstimmen;WDMR Landesstimmen;BUNDESPA. KLIMALISTE Landesstimmen;MERA25 Landesstimmen;NEV Landesstimmen;PP Landesstimmen;SGV Landesstimmen;Solibew Landesstimmen;CDU Landesstimmen (%);GRÜNE Landesstimmen (%);SPD Landesstimmen (%);AfD Landesstimmen (%);FDP Landesstimmen (%);DIE LINKE Landesstimmen (%);FREIE WÄHLER Landesstimmen (%);Tierschutzpartei Landesstimmen (%);Die PARTEI Landesstimmen (%);PIRATEN Landesstimmen (%);ÖDP Landesstimmen (%);Verjüngungsforschung Landesstimmen (%);V-Partei³ Landesstimmen (%);PdH Landesstimmen (%);ABG Landesstimmen (%);APPD Landesstimmen (%);dieBasis Landesstimmen (%);DKP Landesstimmen (%);DIE NEUE MITTE Landesstimmen (%);Volt Landesstimmen (%);KLIMALISTE WÄHLERL. Landesstimmen (%);Bündnis C Landesstimmen (%);WDMR Landesstimmen (%);BUNDESPA. KLIMALISTE Landesstimmen (%);MERA25 Landesstimmen (%);NEV Landesstimmen (%);PP Landesstimmen (%);SGV Landesstimmen (%);Solibew Landesstimmen (%);Wahlkreis gewonnen: Name;Wahlkreis gewonnen: Vorname;Wahlkreis gewonnen: Titel;Wahlkreis gewonnen: Wahlvorschlag;Anzahl Wahlbezirke;Anzahl Wahlbezirke ausgezählt;Letzte Änderung;freigegeben;Nummer aufnehmender Wahlbezirk;Name aufnehmender Wahlbezirk;Aufnahme Wahlbezirk
00863401900;"Oberaula";"SB";90001;"B90001 - Briefwahlbezirk 1 Oberaula";0;0;0;0;374;374;;;0;374;0,0;100,0;146;18;61;83;35;13;18;;;;;;;;;;;;;;;;;;;;;;;39,0;4,8;16,3;22,2;9,4;3,5;4,8;;;;;;;;;;;;;;;;;;;;;;;1;373;0,3;99,7;144;25;56;89;23;12;15;4;3;0;0;0;1;0;0;0;0;0;0;1;0;;;;;;;;;38,6;6,7;15,0;23,9;6,2;3,2;4,0;1,1;0,8;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:36:07;1;;"";0
00863401900;"Oberaula";"SB";90002;"B90002 - Briefwahlbezirk 2 Ortsteile";0;0;0;0;347;347;;;5;342;1,4;98,6;131;18;65;71;25;7;25;;;;;;;;;;;;;;;;;;;;;;;38,3;5,3;19,0;20,8;7,3;2,0;7,3;;;;;;;;;;;;;;;;;;;;;;;3;344;0,9;99,1;138;15;61;75;16;5;24;6;2;0;1;0;0;0;0;0;0;0;0;0;1;;;;;;;;;40,1;4,4;17,7;21,8;4,7;1,5;7,0;1,7;0,6;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:04:37;1;;"";0
00863402000;"Ottrau";"SB";00170;"Ottrau";569;392;177;0;268;1;;;9;259;3,4;96,6;72;21;53;56;29;8;20;;;;;;;;;;;;;;;;;;;;;;;27,8;8,1;20,5;21,6;11,2;3,1;7,7;;;;;;;;;;;;;;;;;;;;;;;8;260;3,0;97,0;75;22;54;60;13;4;16;3;6;2;0;0;2;0;0;0;1;1;1;0;0;;;;;;;;;28,8;8,5;20,8;23,1;5,0;1,5;6,2;1,2;2,3;0,8;0,0;0,0;0,8;0,0;0,0;0,0;0,4;0,4;0,4;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:48:25;1;;"";0
00863402000;"Ottrau";"SB";00171;"Immichenhain";400;287;113;0;185;0;;;4;181;2,2;97,8;68;11;25;44;20;2;11;;;;;;;;;;;;;;;;;;;;;;;37,6;6,1;13,8;24,3;11,0;1,1;6,1;;;;;;;;;;;;;;;;;;;;;;;3;182;1,6;98,4;72;10;25;47;17;1;5;2;0;0;0;0;1;1;0;0;1;0;0;0;0;;;;;;;;;39,6;5,5;13,7;25,8;9,3;0,5;2,7;1,1;0,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:54:20;1;;"";0
00863402000;"Ottrau";"SB";00172;"Weißenborn";284;200;84;0;135;0;;;1;134;0,7;99,3;35;6;27;29;23;5;9;;;;;;;;;;;;;;;;;;;;;;;26,1;4,5;20,1;21,6;17,2;3,7;6,7;;;;;;;;;;;;;;;;;;;;;;;0;135;0,0;100,0;35;10;24;33;14;5;10;1;1;0;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;;25,9;7,4;17,8;24,4;10,4;3,7;7,4;0,7;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;0,7;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:42:55;1;;"";0
00863402000;"Ottrau";"SB";00173;"Görzhain";240;176;64;0;127;0;;;4;123;3,1;96,9;39;8;16;43;11;0;6;;;;;;;;;;;;;;;;;;;;;;;31,7;6,5;13,0;35,0;8,9;0,0;4,9;;;;;;;;;;;;;;;;;;;;;;;4;123;3,1;96,9;35;7;19;43;6;0;11;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;28,5;5,7;15,4;35,0;4,9;0,0;8,9;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:59:25;1;;"";0
00863402000;"Ottrau";"SB";00174;"Schorbach";261;207;54;0;146;0;;;3;143;2,1;97,9;42;10;28;31;16;5;11;;;;;;;;;;;;;;;;;;;;;;;29,4;7,0;19,6;21,7;11,2;3,5;7,7;;;;;;;;;;;;;;;;;;;;;;;3;143;2,1;97,9;46;12;19;37;13;4;6;2;2;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;;;32,2;8,4;13,3;25,9;9,1;2,8;4,2;1,4;1,4;0,0;0,0;0,0;0,7;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:09:33;1;;"";0
00863402000;"Ottrau";"SB";99100;"Briefwahl";0;0;0;0;471;471;;;8;463;1,7;98,3;128;27;97;86;63;13;49;;;;;;;;;;;;;;;;;;;;;;;27,6;5,8;21,0;18,6;13,6;2,8;10,6;;;;;;;;;;;;;;;;;;;;;;;4;467;0,8;99,2;123;27;95;103;44;12;39;9;6;2;0;0;1;0;0;0;2;1;1;1;1;;;;;;;;;26,3;5,8;20,3;22,1;9,4;2,6;8,4;1,9;1,3;0,4;0,0;0,0;0,2;0,0;0,0;0,0;0,4;0,2;0,2;0,2;0,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:40:54;1;;"";0
00863402100;"Schrecksbach";"SB";00001;"OT Schrecksbach";1294;980;314;0;661;0;;;14;647;2,1;97,9;204;23;154;162;43;5;56;;;;;;;;;;;;;;;;;;;;;;;31,5;3,6;23,8;25,0;6,6;0,8;8,7;;;;;;;;;;;;;;;;;;;;;;;8;653;1,2;98,8;209;30;135;174;30;4;47;9;5;2;0;1;2;0;1;1;2;1;0;0;0;;;;;;;;;32,0;4,6;20,7;26,6;4,6;0,6;7,2;1,4;0,8;0,3;0,0;0,2;0,3;0,0;0,2;0,2;0,3;0,2;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:10:58;1;;"";1
00863402100;"Schrecksbach";"SB";00002;"OT Holzburg";309;261;48;0;182;0;;;3;179;1,6;98,4;56;16;40;30;16;9;12;;;;;;;;;;;;;;;;;;;;;;;31,3;8,9;22,3;16,8;8,9;5,0;6,7;;;;;;;;;;;;;;;;;;;;;;;3;179;1,6;98,4;50;15;34;37;14;5;18;2;2;0;0;0;1;0;0;1;0;0;0;0;0;;;;;;;;;27,9;8,4;19,0;20,7;7,8;2,8;10,1;1,1;1,1;0,0;0,0;0,0;0,6;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:02:24;1;;"";0
00863402100;"Schrecksbach";"SB";00003;"OT Röllshausen";870;637;233;0;391;0;;;7;384;1,8;98,2;104;17;106;104;31;3;19;;;;;;;;;;;;;;;;;;;;;;;27,1;4,4;27,6;27,1;8,1;0,8;4,9;;;;;;;;;;;;;;;;;;;;;;;10;381;2,6;97,4;100;25;96;109;15;3;15;7;0;2;0;0;2;1;1;0;2;1;0;1;1;;;;;;;;;26,2;6,6;25,2;28,6;3,9;0,8;3,9;1,8;0,0;0,5;0,0;0,0;0,5;0,3;0,3;0,0;0,5;0,3;0,0;0,3;0,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:57:13;1;;"";0
00863402100;"Schrecksbach";"SB";00004;"OT Salmshausen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";0;0;;1;00001;"OT Schrecksbach";2
00863402100;"Schrecksbach";"SB";90001;"Briefwahl";0;0;0;0;568;568;;;9;559;1,6;98,4;181;28;122;113;65;6;44;;;;;;;;;;;;;;;;;;;;;;;32,4;5,0;21,8;20,2;11,6;1,1;7,9;;;;;;;;;;;;;;;;;;;;;;;9;559;1,6;98,4;203;31;108;126;33;5;39;9;2;0;1;0;1;0;1;0;0;0;0;0;0;;;;;;;;;36,3;5,5;19,3;22,5;5,9;0,9;7,0;1,6;0,4;0,0;0,2;0,0;0,2;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:01:17;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00001;"Treysa, Haus für Gemeinschaftspflege";553;470;83;0;200;0;;;9;191;4,5;95,5;47;13;43;42;8;14;24;;;;;;;;;;;;;;;;;;;;;;;24,6;6,8;22,5;22,0;4,2;7,3;12,6;;;;;;;;;;;;;;;;;;;;;;;6;194;3,0;97,0;53;12;31;44;4;8;18;11;0;5;1;0;0;1;0;1;2;0;1;1;1;;;;;;;;;27,3;6,2;16,0;22,7;2,1;4,1;9,3;5,7;0,0;2,6;0,5;0,0;0,0;0,5;0,0;0,5;1,0;0,0;0,5;0,5;0,5;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:34:08;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00002;"Treysa, Schwalm-Gymnasium";562;460;102;0;212;0;;;7;205;3,3;96,7;61;16;32;64;14;5;13;;;;;;;;;;;;;;;;;;;;;;;29,8;7,8;15,6;31,2;6,8;2,4;6,3;;;;;;;;;;;;;;;;;;;;;;;10;202;4,7;95,3;55;16;31;65;10;2;12;5;2;0;0;0;2;0;2;0;0;0;0;0;0;;;;;;;;;27,2;7,9;15,3;32,2;5,0;1,0;5,9;2,5;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:00:05;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00003;"Treysa, Schule im Ostergrund";588;451;137;0;264;0;;;6;258;2,3;97,7;78;26;57;44;16;8;29;;;;;;;;;;;;;;;;;;;;;;;30,2;10,1;22,1;17,1;6,2;3,1;11,2;;;;;;;;;;;;;;;;;;;;;;;7;257;2,7;97,3;71;36;44;47;18;7;25;5;0;0;0;0;1;0;0;0;3;0;0;0;0;;;;;;;;;27,6;14,0;17,1;18,3;7,0;2,7;9,7;1,9;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:14:07;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00004;"Treysa, Dietrich-Bonhoeffer-Schule";858;676;182;0;267;0;;;3;264;1,1;98,9;67;37;52;54;11;18;25;;;;;;;;;;;;;;;;;;;;;;;25,4;14,0;19,7;20,5;4,2;6,8;9,5;;;;;;;;;;;;;;;;;;;;;;;6;261;2,2;97,8;69;43;47;49;5;10;21;7;1;1;0;0;4;0;0;0;1;0;0;1;2;;;;;;;;;26,4;16,5;18,0;18,8;1,9;3,8;8,0;2,7;0,4;0,4;0,0;0,0;1,5;0,0;0,0;0,0;0,4;0,0;0,0;0,4;0,8;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:21:55;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00005;"Treysa, Sankt-Martin-Schule";764;589;175;0;318;0;;;4;314;1,3;98,7;93;34;45;76;29;9;28;;;;;;;;;;;;;;;;;;;;;;;29,6;10,8;14,3;24,2;9,2;2,9;8,9;;;;;;;;;;;;;;;;;;;;;;;6;312;1,9;98,1;97;40;34;77;27;13;17;0;2;1;0;0;0;0;0;0;4;0;0;0;0;;;;;;;;;31,1;12,8;10,9;24,7;8,7;4,2;5,4;0,0;0,6;0,3;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:18:15;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00006;"Treysa, Eckhard-Vonholdt-Schule";741;635;106;0;286;0;;;4;282;1,4;98,6;68;19;36;106;13;14;26;;;;;;;;;;;;;;;;;;;;;;;24,1;6,7;12,8;37,6;4,6;5,0;9,2;;;;;;;;;;;;;;;;;;;;;;;1;285;0,3;99,7;70;14;36;112;12;14;18;6;1;0;0;0;0;0;0;0;2;0;0;0;0;;;;;;;;;24,6;4,9;12,6;39,3;4,2;4,9;6,3;2,1;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:02:59;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00007;"Treysa, Katholisches Pfarrheim";941;668;273;0;407;0;;;12;395;2,9;97,1;111;40;76;93;23;7;45;;;;;;;;;;;;;;;;;;;;;;;28,1;10,1;19,2;23,5;5,8;1,8;11,4;;;;;;;;;;;;;;;;;;;;;;;8;399;2,0;98,0;114;40;74;93;20;6;30;9;3;0;1;2;2;0;0;1;3;0;0;1;0;;;;;;;;;28,6;10,0;18,5;23,3;5,0;1,5;7,5;2,3;0,8;0,0;0,3;0,5;0,5;0,0;0,0;0,3;0,8;0,0;0,0;0,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:00:43;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00008;"Treysa, Steinbau Hospital";542;454;88;0;208;0;;;9;199;4,3;95,7;39;28;42;54;8;12;16;;;;;;;;;;;;;;;;;;;;;;;19,6;14,1;21,1;27,1;4,0;6,0;8,0;;;;;;;;;;;;;;;;;;;;;;;7;201;3,4;96,6;41;30;27;56;7;14;10;3;3;1;0;0;2;1;0;1;3;0;0;2;0;;;;;;;;;20,4;14,9;13,4;27,9;3,5;7,0;5,0;1,5;1,5;0,5;0,0;0,0;1,0;0,5;0,0;0,5;1,5;0,0;0,0;1,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:00:49;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00009;"Treysa, Marta-Mertz-Haus";696;586;110;0;259;0;;;3;256;1,2;98,8;58;17;65;83;14;9;10;;;;;;;;;;;;;;;;;;;;;;;22,7;6,6;25,4;32,4;5,5;3,5;3,9;;;;;;;;;;;;;;;;;;;;;;;6;253;2,3;97,7;53;21;55;83;12;9;10;4;3;1;0;0;0;0;1;0;0;1;0;0;0;;;;;;;;;20,9;8,3;21,7;32,8;4,7;3,6;4,0;1,6;1,2;0,4;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,4;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:27:49;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00010;"Ziegenhain, Sport- und Kulturhalle";1072;816;256;0;379;0;;;6;373;1,6;98,4;97;15;50;125;29;11;46;;;;;;;;;;;;;;;;;;;;;;;26,0;4,0;13,4;33,5;7,8;2,9;12,3;;;;;;;;;;;;;;;;;;;;;;;5;374;1,3;98,7;97;17;49;135;24;8;38;1;0;1;1;0;0;0;1;1;0;0;0;0;1;;;;;;;;;25,9;4,5;13,1;36,1;6,4;2,1;10,2;0,3;0,0;0,3;0,3;0,0;0,0;0,0;0,3;0,3;0,0;0,0;0,0;0,0;0,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:46:45;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00011;"Ziegenhain, Kreisberufsschule, Hessenallee 14";885;734;151;0;331;0;;;16;315;4,8;95,2;82;16;39;117;16;6;39;;;;;;;;;;;;;;;;;;;;;;;26,0;5,1;12,4;37,1;5,1;1,9;12,4;;;;;;;;;;;;;;;;;;;;;;;16;315;4,8;95,2;84;14;44;116;12;4;31;1;1;2;0;0;0;0;3;0;1;1;1;0;0;;;;;;;;;26,7;4,4;14,0;36,8;3,8;1,3;9,8;0,3;0,3;0,6;0,0;0,0;0,0;0,0;1,0;0,0;0,3;0,3;0,3;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:17:42;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00012;"Ziegenhain, Carl-Bantzer-Schule";614;442;172;0;279;0;;;3;276;1,1;98,9;64;17;45;83;22;4;41;;;;;;;;;;;;;;;;;;;;;;;23,2;6,2;16,3;30,1;8,0;1,4;14,9;;;;;;;;;;;;;;;;;;;;;;;5;274;1,8;98,2;76;21;44;82;8;3;32;4;3;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;27,7;7,7;16,1;29,9;2,9;1,1;11,7;1,5;1,1;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:16:00;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00013;"Ziegenhain, Kreisberufsschule, Dammweg 5";668;519;149;0;267;0;;;11;256;4,1;95,9;59;15;29;88;18;7;40;;;;;;;;;;;;;;;;;;;;;;;23,0;5,9;11,3;34,4;7,0;2,7;15,6;;;;;;;;;;;;;;;;;;;;;;;8;259;3,0;97,0;58;19;24;92;15;4;37;4;2;0;2;0;0;0;0;0;1;0;0;1;0;;;;;;;;;22,4;7,3;9,3;35,5;5,8;1,5;14,3;1,5;0,8;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,4;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:30:24;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00020;"Allendorf, Feuerwehrhaus";412;324;88;0;236;0;;;4;232;1,7;98,3;71;8;43;64;15;1;30;;;;;;;;;;;;;;;;;;;;;;;30,6;3,4;18,5;27,6;6,5;0,4;12,9;;;;;;;;;;;;;;;;;;;;;;;6;230;2,5;97,5;69;11;43;70;7;1;26;1;1;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;30,0;4,8;18,7;30,4;3,0;0,4;11,3;0,4;0,4;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:11:22;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00030;"Ascherode, Gemeinschaftshaus";531;424;107;0;291;1;;;5;286;1,7;98,3;74;23;37;81;14;13;44;;;;;;;;;;;;;;;;;;;;;;;25,9;8,0;12,9;28,3;4,9;4,5;15,4;;;;;;;;;;;;;;;;;;;;;;;4;287;1,4;98,6;64;25;43;87;11;7;39;5;2;1;0;0;1;0;1;0;0;0;0;0;1;;;;;;;;;22,3;8,7;15,0;30,3;3,8;2,4;13,6;1,7;0,7;0,3;0,0;0,0;0,3;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:06:38;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00040;"Dittershausen, Gemeinschaftshaus";195;151;44;0;105;0;;;5;100;4,8;95,2;34;17;20;13;7;1;8;;;;;;;;;;;;;;;;;;;;;;;34,0;17,0;20,0;13,0;7,0;1,0;8,0;;;;;;;;;;;;;;;;;;;;;;;4;101;3,8;96,2;37;15;23;14;2;1;5;3;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;36,6;14,9;22,8;13,9;2,0;1,0;5,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:45:20;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00050;"Florshain, Gemeinschaftshaus";307;234;73;0;181;0;;;4;177;2,2;97,8;68;9;25;44;5;7;19;;;;;;;;;;;;;;;;;;;;;;;38,4;5,1;14,1;24,9;2,8;4,0;10,7;;;;;;;;;;;;;;;;;;;;;;;7;174;3,9;96,1;60;6;31;48;3;3;15;4;0;0;0;1;0;0;2;0;1;0;0;0;0;;;;;;;;;34,5;3,4;17,8;27,6;1,7;1,7;8,6;2,3;0,0;0,0;0,0;0,6;0,0;0,0;1,1;0,0;0,6;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:04:05;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00060;"Frankenhain, Gemeinschaftshaus";246;181;65;0;134;0;;;1;133;0,7;99,3;49;11;29;18;10;3;13;;;;;;;;;;;;;;;;;;;;;;;36,8;8,3;21,8;13,5;7,5;2,3;9,8;;;;;;;;;;;;;;;;;;;;;;;1;133;0,7;99,3;47;15;20;22;6;0;11;3;2;1;0;1;1;0;0;0;2;0;0;1;1;;;;;;;;;35,3;11,3;15,0;16,5;4,5;0,0;8,3;2,3;1,5;0,8;0,0;0,8;0,8;0,0;0,0;0,0;1,5;0,0;0,0;0,8;0,8;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:55:12;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00070;"Michelsberg, Gemeinschaftshaus";205;154;51;0;114;1;;;1;113;0,9;99,1;39;11;30;19;6;2;6;;;;;;;;;;;;;;;;;;;;;;;34,5;9,7;26,5;16,8;5,3;1,8;5,3;;;;;;;;;;;;;;;;;;;;;;;1;113;0,9;99,1;39;9;26;22;6;2;7;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;;34,5;8,0;23,0;19,5;5,3;1,8;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9;0,0;0,9;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:39:21;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00080;"Niedergrenzebach, Gemeinschaftshaus";795;573;222;0;412;3;;;13;399;3,2;96,8;96;29;100;107;17;11;39;;;;;;;;;;;;;;;;;;;;;;;24,1;7,3;25,1;26,8;4,3;2,8;9,8;;;;;;;;;;;;;;;;;;;;;;;9;403;2,2;97,8;100;31;92;115;12;7;28;6;1;1;2;0;0;2;1;0;4;0;0;1;0;;;;;;;;;24,8;7,7;22,8;28,5;3,0;1,7;6,9;1,5;0,2;0,2;0,5;0,0;0,0;0,5;0,2;0,0;1,0;0,0;0,0;0,2;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:43:51;1;;"";0
00863402200;"Schwalmstadt, Konfirmationsstadt";"SB";00090;"Rörshain, Gemeinschaftshaus";215;161;54;0;123;0;;;3;120;2,4;97,6;30;10;40;18;7;2;13;;;;;;;;;;;;;;;;;;;;;;;25,0;8,3;33,3;15,0;5,8;1,7;10,8;;;;;;;;;;;;;;;;;;;;;;;4;119;3,3;96,7;32;10;33;22;5;2;10;2;1;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;;26,9;8,4;27,7;18,5;4,2;1,7;8,4;1,7;0,8;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,8;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:56:43;1;;"";0
